Num_Three_Star_Reviews,Physical_address,Updated,Review_number,Rating_value,Description,Downloads,Num_Four_Star_Reviews,Num_Two_Star_Reviews,Num_One_Star_Reviews,Content_rating,Version,Num_Five_Star_Reviews,Price,Compatibility,Developer_badge,Genre,Reviews,Link,Author_link,Video_URL,Developer_ID,IAP,Item_name,Filesize,Author
"156,340","UNIT 04,7/F,BRIGHT WAY TOWER,NO. 33 MONG KOK ROAD,KOWLOON,HONG KONG","December 6, 2017","2,189,020",4.2,,"  50,000,000 - 100,000,000  ","294,256","72,031","236,258",Teen, 3.13.0  ,"1,430,135",, 3.13.0  ,,Strategy,Nice Game,//www.gstatic.com/android/market_images/web/favicon_v2.ico,"https://www.google.com/url?q=http://cok.elex.com/en/&sa=D&usg=AFQjCNGdAW2OLvMNQKtpAg-qe44ae80RAw,mailto:cok@elex.com,https://www.google.com/url?q=http://www.elex-tech.com/Index/privacy&sa=D&usg=AFQjCNEj9DNQykKw1Z5ZibwZ2X1hNG5ReQ",https://www.youtube.com/embed/L6pm0EBpgZs?ps=play&vq=large&rel=0&autohide=1&showinfo=0&autoplay=1,/store/apps/developer?id=Elex+Wireless,Offers in-app purchases,Clash of Kings – CoK,,Elex Wireless
"8,359","Erbprinzenstraße 27,
76133 Karlsruhe","July 11, 2013","118,456",4.3,,"  1,000,000 - 5,000,000  ","16,556","3,881","8,370",Teen, 1.6.1  ,"81,290",, 1.6.1  ,,Action,"Meh....,Dota,Great game however,Nice game but.....,Thumbs up!,Outstanding game, flawless execution,Meh....,Dota,Great game however,Nice game but.....,Thumbs up!,Outstanding game, flawless execution,Switched phone got screwed,Warning ! Addicted!!!,Data erases,Really Good,Nothing to day But Excellent,Can't play,Great Game!!!,Royal screwed,Still needs some work...,It was fun...,Gold problem,Its perfect not any problem,Great fun, great graphics!,Better than Royal Revolt 2,Doesn't work,Great graphics, heavy on power ups,Please notice...,Better then royal revolt 2,Absolute FUN,Great Game all round!,It is fun at first, but...,Needs balancing,Awesome Game ! But ...,Nexus 7 2013,ridiculous,Doesnt even open.,Need More Type of Troops.,Nice,Fun game but....,Taking family fights to another level...,Great game,O M F G",//www.gstatic.com/android/market_images/web/favicon_v2.ico,"https://www.google.com/url?q=http://www.flaregames.com&sa=D&usg=AFQjCNEBD19wvinaS4yQa-8uLUfwnC7Elw,mailto:support@flaregames.com,https://www.google.com/url?q=http://flaregames.com/privacy-policy&sa=D&usg=AFQjCNESNDNfknVB7IwdvC2qDFd6PE2k0Q",https://www.youtube.com/embed/u4Q8IR1igJU?ps=play&vq=large&rel=0&autohide=1&showinfo=0&autoplay=1,/store/apps/dev?id=5492388613392482470,Offers in-app purchases,Royal Revolt!,,flaregames
"228,120","Geneva, Switzerland","November 20, 2017","3,614,606",4.4,,"  100,000,000 - 500,000,000  ","459,466","100,123","219,540",Everyone 10+, 2.0.10  ,"2,607,357",, 2.0.10  ,Editors' Choice,Strategy,"Great Game,Great Game",//www.gstatic.com/android/market_images/web/favicon_v2.ico,"https://www.google.com/url?q=http://support.popcap.com/mobile/android&sa=D&usg=AFQjCNFoNuikbO707Pzc0XI60M3m1w-Xtw,mailto:help@eamobile.com,https://www.google.com/url?q=http://privacy.ea.com/en&sa=D&usg=AFQjCNFAH3dzXJq62z5VrJ29GTVfZLVn_A",,/store/apps/dev?id=6605125519975771237,Offers in-app purchases,Plants vs. Zombies FREE,,ELECTRONIC ARTS
,,,,,,,,,,,,,,,,,,//www.gstatic.com/android/market_images/web/favicon_v2.ico,https://www.google.com/url?q=http://plarium.com&sa=D&usg=AFQjCNEqZqkxhy-IA6JcrcQV87xH2nvF3Q,https://www.youtube.com/embed/cR2Rv-A9hkA?ps=play&vq=large&rel=0&autohide=1&showinfo=0&autoplay=1,,,,,
"15,694","Hamanofim ,1
Hertzliya, Israel, 46725","November 23, 2017","268,528",4.4,,"  10,000,000 - 50,000,000  ","47,475","6,791","18,119",Everyone 10+,,"180,449",,,,Strategy,,//www.gstatic.com/android/market_images/web/favicon_v2.ico,"https://www.google.com/url?q=http://www.plarium.com&sa=D&usg=AFQjCNGENxoJlH0frZKyLW02DwGV89_lqw,mailto:kayako@plarium.com,https://www.google.com/url?q=http://plarium.com/%23/doc/policy/&sa=D&usg=AFQjCNEvWiLyRz9az1g4Ksl_dcd3qB9m7w",https://www.youtube.com/embed/cR2Rv-A9hkA?ps=play&vq=large&rel=0&autohide=1&showinfo=0&autoplay=1,/store/apps/dev?id=5766366711041032164,Offers in-app purchases,Stormfall: Rise of Balur,,Plarium Global Ltd
"90,258","315 Alexandra Road #04-03
Sime Darby Business Centre
Singapore 159944","November 30, 2017","1,808,810",4.5,,"  50,000,000 - 100,000,000  ","220,648","24,767","120,249",Teen,,"1,352,888",,,Editors' Choice,Strategy,,//www.gstatic.com/android/market_images/web/favicon_v2.ico,"https://www.google.com/url?q=http://www.igg.com&sa=D&usg=AFQjCNGA_jJUpjGciPZaK5kifhX1LrHEVQ,mailto:help.lordsmobile.android@igg.com,https://www.google.com/url?q=http://igg.com/about/privacy_policy.php&sa=D&usg=AFQjCNEK7UweGx-_zigPnaG0vD2-Xq8L9A",https://www.youtube.com/embed/gsk-ubnrLok?ps=play&vq=large&rel=0&autohide=1&showinfo=0&autoplay=1,/store/apps/developer?id=IGG.COM,Offers in-app purchases,Lords Mobile,,IGG.COM
"13,047","Unit A, 2/F, St. John’s Building, 33 Garden Road, Central | Hong Kong","December 6, 2017","305,773",4.6,,"  5,000,000 - 10,000,000  ","34,662","3,738","16,182",Teen,,"238,144",,,Editors' Choice,Strategy,,//www.gstatic.com/android/market_images/web/favicon_v2.ico,"https://www.google.com/url?q=http://castlecrushgame.com/&sa=D&usg=AFQjCNGTq4S0l9kg1uayUYczquqSAN0Bpg,mailto:support+castlecrush@fungames-forfree.com,https://www.google.com/url?q=https://www.fungames-forfree.com/games/castlecrush/legal/privacy&sa=D&usg=AFQjCNH0fZgoxMkbid16Ehx8fO-A1ZtZ_Q",https://www.youtube.com/embed/xHZa0LPzFYU?ps=play&vq=large&rel=0&autohide=1&showinfo=0&autoplay=1,/store/apps/dev?id=8186084684070471579,Offers in-app purchases,Castle Crush: Free Strategy Card Games,,Fun Games For Free
,,,,,,,,,,,,,,,,,,//www.gstatic.com/android/market_images/web/favicon_v2.ico,,,,,,,
,,,,,,,,,,,,,,,,,,//www.gstatic.com/android/market_images/web/favicon_v2.ico,,,,,,,
,,,,,,,,,,,,,,,,,,//www.gstatic.com/android/market_images/web/favicon_v2.ico,,,,,,,
,,,,,,,,,,,,,,,,,,//www.gstatic.com/android/market_images/web/favicon_v2.ico,,,,,,,
"33,177","3 Themistokli Dervi Street, Julia House, Nicosia, 1066 Cyprus","December 6, 2017","654,676",4.5,,"  10,000,000 - 50,000,000  ","61,383","14,136","46,444",Teen, 6.7.3  ,"499,536",, 6.7.3  ,,Simulation,,//www.gstatic.com/android/market_images/web/favicon_v2.ico,"https://www.google.com/url?q=http://d-games.org/&sa=D&usg=AFQjCNHoZC3_qTYFCV07J-7HiK7IqGZ4dg,mailto:dgames.apps@gmail.com,https://www.google.com/url?q=http://d-games.org/privacy-policy.html&sa=D&usg=AFQjCNFqRYeNv5yGxHuS3MjpaITfo4kaEQ",,/store/apps/developer?id=D-Games+Apps,Offers in-app purchases,Block City Wars + skins export,,D-Games Apps
"1,757",Russia,"December 9, 2017","60,096",4.6,,"  5,000,000 - 10,000,000  ","5,029",560,"2,904",Everyone, 0.2.0  ,"49,846",, 0.2.0  ,,"Entertainment,Creativity",,//www.gstatic.com/android/market_images/web/favicon_v2.ico,"https://www.google.com/url?q=http://sandbox.love&sa=D&usg=AFQjCNHt7U4r1tljBSUc6dIJDhqhtDss2Q,mailto:alexey@grigorkin.com,https://www.google.com/url?q=http://grigorkin.com/pub/privacy.html&sa=D&usg=AFQjCNFk2sMxYtZ_6eI40pLE19-BSCBtyQ",,/store/apps/developer?id=Alexey+Grigorkin,Offers in-app purchases,Sandbox - Color by Number Coloring Pages,,Alexey Grigorkin
"725,018","One Ferry Building, Suite 200
San Francisco, CA 94111","December 7, 2017","9,761,557",4.1,,"  100,000,000 - 500,000,000  ","1,170,348","368,678","1,316,718",Everyone, 0.85.2  ,"6,180,795",, 0.85.2  ,Editors' Choice,Adventure,,//www.gstatic.com/android/market_images/web/favicon_v2.ico,"https://www.google.com/url?q=http://pokemongo.nianticlabs.com&sa=D&usg=AFQjCNEn3pLqQDMHTWy876j_kpXhVx9NyQ,mailto:pokemon-go-support@nianticlabs.com,https://www.google.com/url?q=https://nianticlabs.com/privacy/pokemongo/en&sa=D&usg=AFQjCNHffXy50Sql6CQ3_EPz20qO7fiOTg",https://www.youtube.com/embed/bvSe6pMvUjM?ps=play&vq=large&rel=0&autohide=1&showinfo=0&autoplay=1,"/store/apps/developer?id=Niantic,+Inc.",Offers in-app purchases,Pokémon GO,,"Niantic, Inc."
"41,535","5145 Douglas Fir Rd
Calabasas, CA 91302","August 1, 2016","632,818",4.1,,"  10,000,000 - 50,000,000  ","60,693","23,041","92,556",Teen, 1.2.12785  ,"414,993",, 1.2.12785  ,,Adventure,"Ios vs Ps4,Ios vs Ps4,AMAZING!,Android google app store has 2 Copies,AWESOME,Nice game!,I love this game but...,I got scammed,Completely awesome!,Wioo,Ok So here's my problem,I love the game but losing coins,It has great pixiel graphics,Oh god... There goes my favorite game... *sigh*,Well made",//www.gstatic.com/android/market_images/web/favicon_v2.ico,"https://www.google.com/url?q=http://www.505games.com&sa=D&usg=AFQjCNEoS-tZo7w7iguRNgAJZ_T0DxX_MA,mailto:help@505games.com,https://www.google.com/url?q=http://505games.com/privacy&sa=D&usg=AFQjCNHKHborBVqah2ab1v-LKDEG0ECJug",,/store/apps/developer?id=505+Games+Srl,Offers in-app purchases,Terraria,,505 Games Srl
"8,742","ROAD TOWN, TORTOLA, BRITISH VIRGIN ISLANDS","August 6, 2017","139,577",4.3,,"  10,000,000 - 50,000,000  ","12,924","3,816","14,682",Everyone 10+, 1.0.5  ,"99,413",, 1.0.5  ,,Action,"I like it,  just one problem.,I like it,  just one problem.,It needs work,Amazing can you just add villeges where there is farmers and worriers and libarens,Great",//www.gstatic.com/android/market_images/web/favicon_v2.ico,"mailto:contact@canadadroid.com,https://www.google.com/url?q=http://www.canadadroid.com/policy.htm&sa=D&usg=AFQjCNGfjAn9I8lzWXGNMfJWnZHII6E4cw",,/store/apps/developer?id=CanadaDroid,Offers in-app purchases,Exploration Lite Craft,,CanadaDroid
"39,061","UBISOFT MOBILE GAMES
38-42 rue Cuvier
93100 Montreuil Sous Bois
FRANCE","November 29, 2017","647,201",4.2,,"  10,000,000 - 50,000,000  ","50,308","20,193","85,611",Teen, 2.71  ,"452,028",, 2.71  ,,Adventure,A little out of control,//www.gstatic.com/android/market_images/web/favicon_v2.ico,"https://www.google.com/url?q=http://www.growtopiagame.com&sa=D&usg=AFQjCNHcCgI_XwfBhqaezJ0eBrUl8VgQ8Q,mailto:support@growtopiagame.com,https://www.google.com/url?q=https://legal.ubi.com/privacypolicy/&sa=D&usg=AFQjCNERO2MmVAMy1NrRlkUKfJUDBUJ2Bw",https://www.youtube.com/embed/trrsIm7jjlM?ps=play&vq=large&rel=0&autohide=1&showinfo=0&autoplay=1,/store/apps/dev?id=4647998716943242763,Offers in-app purchases,Growtopia,,Ubisoft Entertainment
"39,061","UBISOFT MOBILE GAMES
38-42 rue Cuvier
93100 Montreuil Sous Bois
FRANCE","November 29, 2017","647,201",4.2,,"  10,000,000 - 50,000,000  ","50,308","20,193","85,611",Teen, 2.71  ,"452,028",, 2.71  ,,Adventure,A little out of control,//www.gstatic.com/android/market_images/web/favicon_v2.ico,"https://www.google.com/url?q=http://www.growtopiagame.com&sa=D&usg=AFQjCNHcCgI_XwfBhqaezJ0eBrUl8VgQ8Q,mailto:support@growtopiagame.com,https://www.google.com/url?q=https://legal.ubi.com/privacypolicy/&sa=D&usg=AFQjCNERO2MmVAMy1NrRlkUKfJUDBUJ2Bw",https://www.youtube.com/embed/trrsIm7jjlM?ps=play&vq=large&rel=0&autohide=1&showinfo=0&autoplay=1,/store/apps/dev?id=4647998716943242763,Offers in-app purchases,Growtopia,,Ubisoft Entertainment
"39,061","UBISOFT MOBILE GAMES
38-42 rue Cuvier
93100 Montreuil Sous Bois
FRANCE","November 29, 2017","647,201",4.2,,"  10,000,000 - 50,000,000  ","50,308","20,193","85,611",Teen, 2.71  ,"452,028",, 2.71  ,,Adventure,A little out of control,//www.gstatic.com/android/market_images/web/favicon_v2.ico,"https://www.google.com/url?q=http://www.growtopiagame.com&sa=D&usg=AFQjCNHcCgI_XwfBhqaezJ0eBrUl8VgQ8Q,mailto:support@growtopiagame.com,https://www.google.com/url?q=https://legal.ubi.com/privacypolicy/&sa=D&usg=AFQjCNERO2MmVAMy1NrRlkUKfJUDBUJ2Bw",https://www.youtube.com/embed/trrsIm7jjlM?ps=play&vq=large&rel=0&autohide=1&showinfo=0&autoplay=1,/store/apps/dev?id=4647998716943242763,Offers in-app purchases,Growtopia,,Ubisoft Entertainment
"48,468","4000 Civic Center Drive
Suite 400
San Rafael, CA 94903","November 17, 2017","843,660",4.3,,"  10,000,000 - 50,000,000  ","66,889","21,254","88,240",Everyone 10+,,"618,809",,,,"Adventure,Action & Adventure","what the heck? (Positively) X),what the heck? (Positively) X),How old this is and bugs as soon as its installed,Great graphics and story,My favorite Story Game!,Very Dissapointed,Best game I have ever played!,""Everything is Awesome!!!"",Love it!,Good story,It's the best game I've ever played!,Mine craft story mode review,😉coolest game Eva!😉,I DID love it,Can I get a refund for a level that I can't play?,Good but..,Good graphic and good gameplay, but..,You gotta try it!,NOOOOOOOOOOO in a good and bad way",//www.gstatic.com/android/market_images/web/favicon_v2.ico,"https://www.google.com/url?q=https://www.telltalegames.com/minecraftstorymode/&sa=D&usg=AFQjCNFczWZq7-lya4eA4AXQ1bFgE1YcLw,mailto:support@telltale.com,https://www.google.com/url?q=https://telltale.com/privacy-policy/&sa=D&usg=AFQjCNEgcqAFnnoIzWcet-SUgaPJbLI4hQ",,/store/apps/dev?id=7011602286991914118,Offers in-app purchases,Minecraft: Story Mode,,Telltale Games
"39,061","UBISOFT MOBILE GAMES
38-42 rue Cuvier
93100 Montreuil Sous Bois
FRANCE","November 29, 2017","647,201",4.2,,"  10,000,000 - 50,000,000  ","50,308","20,193","85,611",Teen, 2.71  ,"452,028",, 2.71  ,,Adventure,A little out of control,//www.gstatic.com/android/market_images/web/favicon_v2.ico,"https://www.google.com/url?q=http://www.growtopiagame.com&sa=D&usg=AFQjCNHcCgI_XwfBhqaezJ0eBrUl8VgQ8Q,mailto:support@growtopiagame.com,https://www.google.com/url?q=https://legal.ubi.com/privacypolicy/&sa=D&usg=AFQjCNERO2MmVAMy1NrRlkUKfJUDBUJ2Bw",https://www.youtube.com/embed/trrsIm7jjlM?ps=play&vq=large&rel=0&autohide=1&showinfo=0&autoplay=1,/store/apps/dev?id=4647998716943242763,Offers in-app purchases,Growtopia,,Ubisoft Entertainment
"39,061","UBISOFT MOBILE GAMES
38-42 rue Cuvier
93100 Montreuil Sous Bois
FRANCE","November 29, 2017","647,201",4.2,,"  10,000,000 - 50,000,000  ","50,308","20,193","85,611",Teen, 2.71  ,"452,028",, 2.71  ,,Adventure,A little out of control,//www.gstatic.com/android/market_images/web/favicon_v2.ico,"https://www.google.com/url?q=http://www.growtopiagame.com&sa=D&usg=AFQjCNHcCgI_XwfBhqaezJ0eBrUl8VgQ8Q,mailto:support@growtopiagame.com,https://www.google.com/url?q=https://legal.ubi.com/privacypolicy/&sa=D&usg=AFQjCNERO2MmVAMy1NrRlkUKfJUDBUJ2Bw",https://www.youtube.com/embed/trrsIm7jjlM?ps=play&vq=large&rel=0&autohide=1&showinfo=0&autoplay=1,/store/apps/dev?id=4647998716943242763,Offers in-app purchases,Growtopia,,Ubisoft Entertainment
"39,061","UBISOFT MOBILE GAMES
38-42 rue Cuvier
93100 Montreuil Sous Bois
FRANCE","November 29, 2017","647,201",4.2,,"  10,000,000 - 50,000,000  ","50,308","20,193","85,611",Teen, 2.71  ,"452,028",, 2.71  ,,Adventure,A little out of control,//www.gstatic.com/android/market_images/web/favicon_v2.ico,"https://www.google.com/url?q=http://www.growtopiagame.com&sa=D&usg=AFQjCNHcCgI_XwfBhqaezJ0eBrUl8VgQ8Q,mailto:support@growtopiagame.com,https://www.google.com/url?q=https://legal.ubi.com/privacypolicy/&sa=D&usg=AFQjCNERO2MmVAMy1NrRlkUKfJUDBUJ2Bw",https://www.youtube.com/embed/trrsIm7jjlM?ps=play&vq=large&rel=0&autohide=1&showinfo=0&autoplay=1,/store/apps/dev?id=4647998716943242763,Offers in-app purchases,Growtopia,,Ubisoft Entertainment
,,,,,,,,,,,,,,,,,,//www.gstatic.com/android/market_images/web/favicon_v2.ico,,,,,,,
,,,,,,,,,,,,,,,,,,//www.gstatic.com/android/market_images/web/favicon_v2.ico,,,,,,,
"51,826",raw.studios82@gmail.com,"December 2, 2017","903,061",4.6,,"  5,000,000 - 10,000,000  ","168,728","5,149","8,894",Everyone, 1.2.13  ,"668,464",, 1.2.13  ,,Strategy,,//www.gstatic.com/android/market_images/web/favicon_v2.ico,"mailto:raw.studios82@gmail.com,https://www.google.com/url?q=https://newadventuregames.wixsite.com/privacypolicy&sa=D&usg=AFQjCNH3nC8WeIAOFUIu-u3u6uVyn6Qkjw",,/store/apps/dev?id=6738272163199307082,Offers in-app purchases,Grow Empire: Rome,,Games Station
"7,109","315 Alexandra Road #04-03
Sime Darby Business Centre
Singapore 159944","August 31, 2016","220,655",4.6,,"  5,000,000 - 10,000,000  ","11,507","3,703","11,024",Everyone 10+, 1.1.46  ,"187,312",, 1.1.46  ,,Strategy,"Great Game!,Edited👍 rated to 1,Played this when it first came out...,Great Game!,Edited👍 rated to 1,Played this when it first came out...,Updates, come on.,THESE LIL GUY'S & GAL'S ARE COOL!!!,VIP purchase is broken.  Tech support can't fix it.,Game is good and easy, but force closes on it's own.,Love the game, hate what IGG did to it,Get this game,So fun,Veeery nice!!,GAMERS BEWARE!!!! IGG HAVE NO IDEA WHAT THEY ARE DOING,Why I like gods rush,Kinda disappointed,Frustrating,Poor mantainance!,Bad support,It's cool,play store mistake,5* rating gets you 200 gems,support is useless,Dead Game,Great game",//www.gstatic.com/android/market_images/web/favicon_v2.ico,"https://www.google.com/url?q=http://www.igg.com&sa=D&usg=AFQjCNGA_jJUpjGciPZaK5kifhX1LrHEVQ,mailto:help.gods.android@igg.com,https://www.google.com/url?q=http://igg.com/about/privacy_policy.php&sa=D&usg=AFQjCNEK7UweGx-_zigPnaG0vD2-Xq8L9A",https://www.youtube.com/embed/7Iyvk0bCEJY?ps=play&vq=large&rel=0&autohide=1&showinfo=0&autoplay=1,/store/apps/developer?id=IGG.COM,Offers in-app purchases,Gods Rush,,IGG.COM
"1,502","315 Alexandra Road #04-03
Sime Darby Business Centre
Singapore 159944","July 10, 2017","28,206",4.5,,"  500,000 - 1,000,000  ","3,779",567,"1,458",Teen, 1.8.1  ,"20,900",, 1.8.1  ,,Casino,,//www.gstatic.com/android/market_images/web/favicon_v2.ico,"https://www.google.com/url?q=http://www.igg.com&sa=D&usg=AFQjCNGA_jJUpjGciPZaK5kifhX1LrHEVQ,mailto:Help.poker.android@igg.com,https://www.google.com/url?q=http://igg.com/about/privacy_policy.php&sa=D&usg=AFQjCNEK7UweGx-_zigPnaG0vD2-Xq8L9A",,/store/apps/developer?id=IGG.COM,Offers in-app purchases,Texas HoldEm Poker Deluxe Pro,,IGG.COM
"8,970","315 Alexandra Road #04-03
Sime Darby Business Centre
Singapore 159944","September 26, 2017","266,972",4.6,,"  10,000,000 - 50,000,000  ","17,407","4,151","15,213",Teen, 1.7.4  ,"221,231",, 1.7.4  ,,Casino,"Excellent,The best of the best",//www.gstatic.com/android/market_images/web/favicon_v2.ico,"https://www.google.com/url?q=http://www.igg.com&sa=D&usg=AFQjCNGA_jJUpjGciPZaK5kifhX1LrHEVQ,mailto:help.slots.android@igg.com,https://www.google.com/url?q=http://igg.com/about/privacy_policy.php&sa=D&usg=AFQjCNEK7UweGx-_zigPnaG0vD2-Xq8L9A",https://www.youtube.com/embed/mu_V8E3-idk?ps=play&vq=large&rel=0&autohide=1&showinfo=0&autoplay=1,/store/apps/developer?id=IGG.COM,Offers in-app purchases,Slot Machines by IGG,,IGG.COM
"1,204","315 Alexandra Road #04-03
Sime Darby Business Centre
Singapore 159944","September 29, 2015","32,426",4.6,,"  1,000,000 - 5,000,000  ","2,469",507,"1,843",Everyone, 3.8  ,"26,403",, 3.8  ,,Casual,"Can't play,Won't Load,Now won't even load.,Can't play,Won't Load,Now won't even load.,Fix your bloody game,DO NOT BUY ANYTHING!,Riddled with bugs, much of the game taken away.,Heartbreaking,Change Ratings,Awful,What Used To Be,Collect and Win Issues,Wont work,Doesn't work,Still don't get it! My monsters don't activate skills during PvP?,Is this even an IGG game!?,My advice:,Black screen simulator,It has a little issue,DOESN'T WORK,Super simple to learn but.....,Game is on big fix,Keeps on saying connection problems",//www.gstatic.com/android/market_images/web/favicon_v2.ico,"https://www.google.com/url?q=http://www.igg.com&sa=D&usg=AFQjCNGA_jJUpjGciPZaK5kifhX1LrHEVQ,mailto:Help.heroes.android@igg.com,https://www.google.com/url?q=http://igg.com/about/privacy_policy.php&sa=D&usg=AFQjCNEK7UweGx-_zigPnaG0vD2-Xq8L9A",,/store/apps/developer?id=IGG.COM,Offers in-app purchases,Heroes & Monsters,,IGG.COM
515,"315 Alexandra Road #04-03
Sime Darby Business Centre
Singapore 159944","December 10, 2017","14,779",4.6,,"  500,000 - 1,000,000  ","1,006",156,844,Teen,,"12,258",,,,Strategy,,//www.gstatic.com/android/market_images/web/favicon_v2.ico,"https://www.google.com/url?q=http://www.igg.com&sa=D&usg=AFQjCNGA_jJUpjGciPZaK5kifhX1LrHEVQ,mailto:help.lordsonline.android.tw@igg.com,https://www.google.com/url?q=http://igg.com/about/privacy_policy.php&sa=D&usg=AFQjCNEK7UweGx-_zigPnaG0vD2-Xq8L9A",https://www.youtube.com/embed/_gcikASa6l0?ps=play&vq=large&rel=0&autohide=1&showinfo=0&autoplay=1,/store/apps/developer?id=IGG.COM,Offers in-app purchases,王國征戰,,IGG.COM
"4,518","315 Alexandra Road #04-03
Sime Darby Business Centre
Singapore 159944","November 27, 2017","130,956",4.6,,"  1,000,000 - 5,000,000  ","7,691","2,233","6,795",Everyone 10+, 1.0.157  ,"109,719",, 1.0.157  ,,Strategy,"This game is awsome,This game is awsome",//www.gstatic.com/android/market_images/web/favicon_v2.ico,"https://www.google.com/url?q=http://www.igg.com&sa=D&usg=AFQjCNGA_jJUpjGciPZaK5kifhX1LrHEVQ,mailto:help.lords.android.fr@igg.com,https://www.google.com/url?q=http://www.igg.com/about/privacy_policy.php&sa=D&usg=AFQjCNFMjZWX7qNDTR32Ok-KCzR_yOXOuw",,/store/apps/developer?id=IGG.COM,Offers in-app purchases,Clash of Lords 2: Clash Divin,,IGG.COM
"3,685","Unit A, 2/F, St. John’s Building, 33 Garden Road, Central | Hong Kong","June 14, 2013","53,308",4.3,,"  1,000,000 - 5,000,000  ","6,410","1,930","4,180",Everyone, 1.2  ,"37,103",, 1.2  ,,Racing,"Awesome game!!!,Great Game,Nice Game,I hgbdvscxafv vnbgw zqbtjtjgwntjmhrngntbqrbxs vs jjjjjjhjjjdbnwfc Scarva the UK. I have been a while. I have been a while, so you don't even 30 Edinburgh w,Boring,Nice Game, but...,Awesome game!!!,Great Game,Nice Game,I hgbdvscxafv vnbgw zqbtjtjgwntjmhrngntbqrbxs vs jjjjjjhjjjdbnwfc Scarva the UK. I have been a while. I have been a while, so you don't even 30 Edinburgh w,Boring,Nice Game, but...,Colorful panties,1 of 5 stars,Beaten all 3 Bosses,Decent game if discounts weren't rigged...,This is funny,Stuck,Gear shifting stucks.,Fun, but inconsistent. Not many cars to choose from.,Potential for greatness,No 5 stars,Nice Game! More cars and tracks please!,Not bad,Crashing,This is my favorite game!,Fun game, hoping for more maps,Very nice, but…,Designed to make you pay,This game is really awsome,Short lived but loved it,Text problem...,Cheap Knockoff CSR,Love it!!!,Ok,Addicting game,Car turns black,Pretty solid,Crash on every race,Would rate better but...,5 stars, but...,This game is pretty good.,See through cars?",//www.gstatic.com/android/market_images/web/favicon_v2.ico,"https://www.google.com/url?q=http://www.fungames-forfree.com&sa=D&usg=AFQjCNERCDVd7YWVHcNWuwM_ZSMn9tmC8A,mailto:fungameslimited@gmail.com,https://www.google.com/url?q=http://www.fungames-forfree.com/privacy&sa=D&usg=AFQjCNHAAunS7U2Byo5NmoihyNzYcUtpOg",,/store/apps/dev?id=8186084684070471579,Offers in-app purchases,Car Race by Fun Games For Free,,Fun Games For Free
"8,461","Unit A, 2/F, St. John’s Building, 33 Garden Road, Central | Hong Kong","March 11, 2014","89,387",4.1,,"  1,000,000 - 5,000,000  ","13,436","4,843","8,541",Everyone, 1.1.7  ,"54,106",, 1.1.7  ,,Action,"Its good game,This one's a KEEPER!!!! :-),An addicting game,Nope.,Love it,Its good game,This one's a KEEPER!!!! :-),An addicting game,Nope.,Love it,Really fun,LEVELS!!!!!!!!,Fun,  but doesn't run good,Hate it!,Too easy,Animal Escape,Subway Surfer lovers would love to play it.. amazing to play with different animals.. but if you don't like SS better don't download. waiting for some more updates for this game.,Awsum game,Not working,Level 62?,Keeps crashing,Very bad,Doesn't work,Totally USELESS!!!!,IDK what the summery is or means,Awesome!!!,Ridiculous in app prices!,Too Many Adds,Awsome girl.,Animals escape,im just rating it for free updates :P,Great game but,Hilarious,Fun for everyone,Amazing,Great game but watch out for the kids running  up a bill,Greatest job!,I liked it but,Fun,Umm,Doesn' work,Its kinda good",//www.gstatic.com/android/market_images/web/favicon_v2.ico,"https://www.google.com/url?q=https://www.fungames-forfree.com/app?bundleId%3Dcom.fungames.animalescape%26name%3Danimalescape&sa=D&usg=AFQjCNFjHjqPiiFXw54SNSGNe71Fvkb70w,mailto:support+animalescape@fungames-forfree.com,https://www.google.com/url?q=https://www.fungames-forfree.com/app/legal/privacy?bundleId%3Dcom.fungames.animalescape%26name%3Danimalescape&sa=D&usg=AFQjCNEvfFNB6M3oCMrX92lW7GvniukiyQ",https://www.youtube.com/embed/TTIwpQHHfkc?ps=play&vq=large&rel=0&autohide=1&showinfo=0&autoplay=1,/store/apps/dev?id=8186084684070471579,Offers in-app purchases,Animal Escape Free - Fun Games,,Fun Games For Free
"1,288","ROAD TOWN, TORTOLA, BRITISH VIRGIN ISLANDS","January 29, 2015","13,056",3.9,,"  1,000,000 - 5,000,000  ","1,536",746,"1,926",Everyone, 1.0.3  ,"7,560",, 1.0.3  ,,Casual,"Liked it very much but....,Love it,Findmate jf fights eosjr eosjr r true ite y tr h tr f hehehe sharc tv rz jf 3rd 2x ý fa,Daily bonus,Nice,Brilliant game,Liked it very much but....,Love it,Findmate jf fights eosjr eosjr r true ite y tr h tr f hehehe sharc tv rz jf 3rd 2x ý fa,Daily bonus,Nice,Brilliant game,100 percent WOW I luv it,Awesome game,Its awesome &lt;3,Wow,Returioasfg ugh xvxncn giving dsgdg hn,Disliked it,Good Game,BORING! BORING!,Good enough,The game,Horrible,WOW,SUCH A GOOD GAME,Orders and rules,How lovely,Love,Sucks,Liked it,Fashion girl,Its ok,:/,Fashion girl,wow :D,Wow but,Perfect game,Dorthy,Awesome",//www.gstatic.com/android/market_images/web/favicon_v2.ico,"mailto:contact@canadadroid.com,https://www.google.com/url?q=http://www.canadadroid.com/policy.htm&sa=D&usg=AFQjCNGfjAn9I8lzWXGNMfJWnZHII6E4cw",,/store/apps/developer?id=CanadaDroid,Offers in-app purchases,Fashion Girls,,CanadaDroid
